whereItHappened,ts,f0_
letter-boxed,2024-07-01T04:31:00,1349
letter-boxed,2024-07-01T04:32:00,1370
letter-boxed,2024-07-01T04:33:00,1346
letter-boxed,2024-07-01T04:34:00,1320
letter-boxed,2024-07-01T04:35:00,1312
letter-boxed,2024-07-01T04:36:00,1337
letter-boxed,2024-07-01T04:37:00,1338
letter-boxed,2024-07-01T04:38:00,1354
letter-boxed,2024-07-01T04:39:00,1269
letter-boxed,2024-07-01T04:40:00,1339
letter-boxed,2024-07-01T04:41:00,1326
letter-boxed,2024-07-01T04:42:00,1321
letter-boxed,2024-07-01T04:43:00,1415
letter-boxed,2024-07-01T04:44:00,1345
letter-boxed,2024-07-01T04:45:00,1339
letter-boxed,2024-07-01T04:46:00,1386
letter-boxed,2024-07-01T04:47:00,1304
letter-boxed,2024-07-01T04:48:00,1340
letter-boxed,2024-07-01T04:49:00,1275
letter-boxed,2024-07-01T04:50:00,1328
letter-boxed,2024-07-01T04:51:00,1295
letter-boxed,2024-07-01T04:52:00,1291
letter-boxed,2024-07-01T04:53:00,1313
letter-boxed,2024-07-01T04:54:00,1292
letter-boxed,2024-07-01T04:55:00,1332
letter-boxed,2024-07-01T04:56:00,1335
letter-boxed,2024-07-01T04:57:00,1356
letter-boxed,2024-07-01T04:58:00,1338
letter-boxed,2024-07-01T04:59:00,1280
letter-boxed,2024-07-01T05:00:00,1282
letter-boxed,2024-07-01T05:01:00,1332
letter-boxed,2024-07-01T05:02:00,1285
letter-boxed,2024-07-01T05:03:00,1285
letter-boxed,2024-07-01T05:04:00,1301
letter-boxed,2024-07-01T05:05:00,1313
letter-boxed,2024-07-01T05:06:00,1330
letter-boxed,2024-07-01T05:07:00,1347
letter-boxed,2024-07-01T05:08:00,1308
letter-boxed,2024-07-01T05:09:00,1308
letter-boxed,2024-07-01T05:10:00,1371
letter-boxed,2024-07-01T05:11:00,1362
letter-boxed,2024-07-01T05:12:00,1397
letter-boxed,2024-07-01T05:13:00,1375
letter-boxed,2024-07-01T05:14:00,1410
letter-boxed,2024-07-01T05:15:00,1432
letter-boxed,2024-07-01T05:16:00,1373
letter-boxed,2024-07-01T05:17:00,1418
letter-boxed,2024-07-01T05:18:00,1370
letter-boxed,2024-07-01T05:19:00,1488
letter-boxed,2024-07-01T05:20:00,1366
letter-boxed,2024-07-01T05:21:00,1322
letter-boxed,2024-07-01T05:22:00,1408
letter-boxed,2024-07-01T05:23:00,1407
letter-boxed,2024-07-01T05:24:00,1462
letter-boxed,2024-07-01T05:25:00,1513
letter-boxed,2024-07-01T05:26:00,1478
letter-boxed,2024-07-01T05:27:00,1499
letter-boxed,2024-07-01T05:28:00,1500
letter-boxed,2024-07-01T05:29:00,1509
letter-boxed,2024-07-01T05:30:00,1533
letter-boxed,2024-07-01T05:31:00,1437
letter-boxed,2024-07-01T05:32:00,1495
letter-boxed,2024-07-01T05:33:00,1520
letter-boxed,2024-07-01T05:34:00,1549
letter-boxed,2024-07-01T05:35:00,1536
letter-boxed,2024-07-01T05:36:00,1510
letter-boxed,2024-07-01T05:37:00,1513
letter-boxed,2024-07-01T05:38:00,1582
letter-boxed,2024-07-01T05:39:00,1546
letter-boxed,2024-07-01T05:40:00,1479
letter-boxed,2024-07-01T05:41:00,1555
letter-boxed,2024-07-01T05:42:00,1610
letter-boxed,2024-07-01T05:43:00,1616
letter-boxed,2024-07-01T05:44:00,1576
letter-boxed,2024-07-01T05:45:00,1589
letter-boxed,2024-07-01T05:46:00,1594
letter-boxed,2024-07-01T05:47:00,1708
letter-boxed,2024-07-01T05:48:00,1602
letter-boxed,2024-07-01T05:49:00,1660
letter-boxed,2024-07-01T05:50:00,1614
letter-boxed,2024-07-01T05:51:00,1611
letter-boxed,2024-07-01T05:52:00,1729
letter-boxed,2024-07-01T05:53:00,1711
letter-boxed,2024-07-01T05:54:00,1724
letter-boxed,2024-07-01T05:55:00,1726
letter-boxed,2024-07-01T05:56:00,1647
letter-boxed,2024-07-01T05:57:00,1780
letter-boxed,2024-07-01T05:58:00,1734
letter-boxed,2024-07-01T05:59:00,1759
letter-boxed,2024-07-01T06:00:00,1748
letter-boxed,2024-07-01T06:01:00,1785
letter-boxed,2024-07-01T06:02:00,1723
letter-boxed,2024-07-01T06:03:00,1746
letter-boxed,2024-07-01T06:04:00,1683
letter-boxed,2024-07-01T06:05:00,1784
letter-boxed,2024-07-01T06:06:00,1770
letter-boxed,2024-07-01T06:07:00,1783
letter-boxed,2024-07-01T06:08:00,1845
letter-boxed,2024-07-01T06:09:00,1877
letter-boxed,2024-07-01T06:10:00,1849
letter-boxed,2024-07-01T06:11:00,1760
letter-boxed,2024-07-01T06:12:00,1826
letter-boxed,2024-07-01T06:13:00,1960
letter-boxed,2024-07-01T06:14:00,2012
letter-boxed,2024-07-01T06:15:00,1928
letter-boxed,2024-07-01T06:16:00,2042
letter-boxed,2024-07-01T06:17:00,2039
letter-boxed,2024-07-01T06:18:00,1979
letter-boxed,2024-07-01T06:19:00,2093
letter-boxed,2024-07-01T06:20:00,2042
letter-boxed,2024-07-01T06:21:00,2130
letter-boxed,2024-07-01T06:22:00,2090
letter-boxed,2024-07-01T06:23:00,2075
letter-boxed,2024-07-01T06:24:00,2132
letter-boxed,2024-07-01T06:25:00,2100
letter-boxed,2024-07-01T06:26:00,2131
letter-boxed,2024-07-01T06:27:00,2197
letter-boxed,2024-07-01T06:28:00,2179
letter-boxed,2024-07-01T06:29:00,2195
letter-boxed,2024-07-01T06:30:00,2204
letter-boxed,2024-07-01T06:31:00,2176
letter-boxed,2024-07-01T06:32:00,2244
letter-boxed,2024-07-01T06:33:00,2251
letter-boxed,2024-07-01T06:34:00,2344
letter-boxed,2024-07-01T06:35:00,2182
letter-boxed,2024-07-01T06:36:00,2400
letter-boxed,2024-07-01T06:37:00,2332
letter-boxed,2024-07-01T06:38:00,2414
letter-boxed,2024-07-01T06:39:00,2390
letter-boxed,2024-07-01T06:40:00,2281
letter-boxed,2024-07-01T06:41:00,2368
letter-boxed,2024-07-01T06:42:00,2391
letter-boxed,2024-07-01T06:43:00,2353
letter-boxed,2024-07-01T06:44:00,2442
letter-boxed,2024-07-01T06:45:00,2433
letter-boxed,2024-07-01T06:46:00,2318
letter-boxed,2024-07-01T06:47:00,2452
letter-boxed,2024-07-01T06:48:00,2345
letter-boxed,2024-07-01T06:49:00,2423
letter-boxed,2024-07-01T06:50:00,2568
letter-boxed,2024-07-01T06:51:00,2549
letter-boxed,2024-07-01T06:52:00,2439
letter-boxed,2024-07-01T06:53:00,2530
letter-boxed,2024-07-01T06:54:00,2604
letter-boxed,2024-07-01T06:55:00,2644
letter-boxed,2024-07-01T06:56:00,2561
letter-boxed,2024-07-01T06:57:00,2675
letter-boxed,2024-07-01T06:58:00,2673
letter-boxed,2024-07-01T06:59:00,2600
letter-boxed,2024-07-01T07:00:00,2634
letter-boxed,2024-07-01T07:01:00,2617
letter-boxed,2024-07-01T07:02:00,2647
letter-boxed,2024-07-01T07:03:00,2701
letter-boxed,2024-07-01T07:04:00,2732
letter-boxed,2024-07-01T07:05:00,2790
letter-boxed,2024-07-01T07:06:00,2697
letter-boxed,2024-07-01T07:07:00,2696
letter-boxed,2024-07-01T07:08:00,2802
letter-boxed,2024-07-01T07:09:00,2741
letter-boxed,2024-07-01T07:10:00,2844
letter-boxed,2024-07-01T07:11:00,2816
letter-boxed,2024-07-01T07:12:00,2900
letter-boxed,2024-07-01T07:13:00,2858
letter-boxed,2024-07-01T07:14:00,2822
letter-boxed,2024-07-01T07:15:00,2854
letter-boxed,2024-07-01T07:16:00,2871
letter-boxed,2024-07-01T07:17:00,2839
letter-boxed,2024-07-01T07:18:00,2999
letter-boxed,2024-07-01T07:19:00,2972
letter-boxed,2024-07-01T07:20:00,2969
letter-boxed,2024-07-01T07:21:00,2985
letter-boxed,2024-07-01T07:22:00,3008
letter-boxed,2024-07-01T07:23:00,3037
letter-boxed,2024-07-01T07:24:00,3059
letter-boxed,2024-07-01T07:25:00,3020
letter-boxed,2024-07-01T07:26:00,3097
letter-boxed,2024-07-01T07:27:00,3039
letter-boxed,2024-07-01T07:28:00,3205
letter-boxed,2024-07-01T07:29:00,3081
letter-boxed,2024-07-01T07:30:00,3091
letter-boxed,2024-07-01T07:31:00,3134
letter-boxed,2024-07-01T07:32:00,3117
letter-boxed,2024-07-01T07:33:00,3124
letter-boxed,2024-07-01T07:34:00,3140
letter-boxed,2024-07-01T07:35:00,3092
letter-boxed,2024-07-01T07:36:00,3173
letter-boxed,2024-07-01T07:37:00,3155
letter-boxed,2024-07-01T07:38:00,3092
letter-boxed,2024-07-01T07:39:00,3176
letter-boxed,2024-07-01T07:40:00,3257
letter-boxed,2024-07-01T07:41:00,3222
letter-boxed,2024-07-01T07:42:00,3231
letter-boxed,2024-07-01T07:43:00,3225
letter-boxed,2024-07-01T07:44:00,3256
letter-boxed,2024-07-01T07:45:00,3258
letter-boxed,2024-07-01T07:46:00,3284
letter-boxed,2024-07-01T07:47:00,3311
letter-boxed,2024-07-01T07:48:00,3321
letter-boxed,2024-07-01T07:49:00,3484
letter-boxed,2024-07-01T07:50:00,3376
letter-boxed,2024-07-01T07:51:00,3431
letter-boxed,2024-07-01T07:52:00,3442
letter-boxed,2024-07-01T07:53:00,3454
letter-boxed,2024-07-01T07:54:00,3373
letter-boxed,2024-07-01T07:55:00,3268
letter-boxed,2024-07-01T07:56:00,3419
letter-boxed,2024-07-01T07:57:00,3300
letter-boxed,2024-07-01T07:58:00,3310
letter-boxed,2024-07-01T07:59:00,3304
letter-boxed,2024-07-01T08:00:00,3278
letter-boxed,2024-07-01T08:01:00,3367
letter-boxed,2024-07-01T08:02:00,3306
letter-boxed,2024-07-01T08:03:00,3274
letter-boxed,2024-07-01T08:04:00,3377
letter-boxed,2024-07-01T08:05:00,3364
letter-boxed,2024-07-01T08:06:00,3312
letter-boxed,2024-07-01T08:07:00,3326
letter-boxed,2024-07-01T08:08:00,3417
letter-boxed,2024-07-01T08:09:00,3386
letter-boxed,2024-07-01T08:10:00,3408
letter-boxed,2024-07-01T08:11:00,3492
letter-boxed,2024-07-01T08:12:00,3331
letter-boxed,2024-07-01T08:13:00,3495
letter-boxed,2024-07-01T08:14:00,3524
letter-boxed,2024-07-01T08:15:00,3484
letter-boxed,2024-07-01T08:16:00,3434
letter-boxed,2024-07-01T08:17:00,3513
letter-boxed,2024-07-01T08:18:00,3512
letter-boxed,2024-07-01T08:19:00,3393
letter-boxed,2024-07-01T08:20:00,3463
letter-boxed,2024-07-01T08:21:00,3453
letter-boxed,2024-07-01T08:22:00,3494
letter-boxed,2024-07-01T08:23:00,3546
letter-boxed,2024-07-01T08:24:00,3436
letter-boxed,2024-07-01T08:25:00,3476
letter-boxed,2024-07-01T08:26:00,3545
letter-boxed,2024-07-01T08:27:00,3539
letter-boxed,2024-07-01T08:28:00,3501
letter-boxed,2024-07-01T08:29:00,3429
letter-boxed,2024-07-01T08:30:00,3457
letter-boxed,2024-07-01T08:31:00,3432
letter-boxed,2024-07-01T08:32:00,3502
letter-boxed,2024-07-01T08:33:00,3498
letter-boxed,2024-07-01T08:34:00,3446
letter-boxed,2024-07-01T08:35:00,3521
letter-boxed,2024-07-01T08:36:00,3445
letter-boxed,2024-07-01T08:37:00,3562
letter-boxed,2024-07-01T08:38:00,3395
letter-boxed,2024-07-01T08:39:00,3513
letter-boxed,2024-07-01T08:40:00,3463
letter-boxed,2024-07-01T08:41:00,3522
letter-boxed,2024-07-01T08:42:00,3453
letter-boxed,2024-07-01T08:43:00,3395
letter-boxed,2024-07-01T08:44:00,3423
letter-boxed,2024-07-01T08:45:00,3433
letter-boxed,2024-07-01T08:46:00,3402
letter-boxed,2024-07-01T08:47:00,3469
letter-boxed,2024-07-01T08:48:00,3458
letter-boxed,2024-07-01T08:49:00,3436
letter-boxed,2024-07-01T08:50:00,3527
letter-boxed,2024-07-01T08:51:00,3595
letter-boxed,2024-07-01T08:52:00,3441
letter-boxed,2024-07-01T08:53:00,3540
letter-boxed,2024-07-01T08:54:00,3437
letter-boxed,2024-07-01T08:55:00,3482
letter-boxed,2024-07-01T08:56:00,3575
letter-boxed,2024-07-01T08:57:00,3545
letter-boxed,2024-07-01T08:58:00,3446
letter-boxed,2024-07-01T08:59:00,3479
letter-boxed,2024-07-01T09:00:00,3442
letter-boxed,2024-07-01T09:01:00,3425
letter-boxed,2024-07-01T09:02:00,3512
letter-boxed,2024-07-01T09:03:00,3388
letter-boxed,2024-07-01T09:04:00,3437
letter-boxed,2024-07-01T09:05:00,3486
letter-boxed,2024-07-01T09:06:00,3378
letter-boxed,2024-07-01T09:07:00,3450
letter-boxed,2024-07-01T09:08:00,3492
letter-boxed,2024-07-01T09:09:00,3480
letter-boxed,2024-07-01T09:10:00,3470
letter-boxed,2024-07-01T09:11:00,3541
letter-boxed,2024-07-01T09:12:00,3382
letter-boxed,2024-07-01T09:13:00,3396
letter-boxed,2024-07-01T09:14:00,3525
letter-boxed,2024-07-01T09:15:00,3392
letter-boxed,2024-07-01T09:16:00,3424
letter-boxed,2024-07-01T09:17:00,3450
letter-boxed,2024-07-01T09:18:00,3489
letter-boxed,2024-07-01T09:19:00,3398
letter-boxed,2024-07-01T09:20:00,3383
letter-boxed,2024-07-01T09:21:00,3493
letter-boxed,2024-07-01T09:22:00,3315
letter-boxed,2024-07-01T09:23:00,3415
letter-boxed,2024-07-01T09:24:00,3348
letter-boxed,2024-07-01T09:25:00,3459
letter-boxed,2024-07-01T09:26:00,3421
letter-boxed,2024-07-01T09:27:00,3483
letter-boxed,2024-07-01T09:28:00,3362
letter-boxed,2024-07-01T09:29:00,3452
letter-boxed,2024-07-01T09:30:00,3469
letter-boxed,2024-07-01T09:31:00,3447
letter-boxed,2024-07-01T09:32:00,3335
letter-boxed,2024-07-01T09:33:00,3328
letter-boxed,2024-07-01T09:34:00,3280
letter-boxed,2024-07-01T09:35:00,3314
letter-boxed,2024-07-01T09:36:00,3252
letter-boxed,2024-07-01T09:37:00,3365
letter-boxed,2024-07-01T09:38:00,3490
letter-boxed,2024-07-01T09:39:00,3424
letter-boxed,2024-07-01T09:40:00,3393
letter-boxed,2024-07-01T09:41:00,3381
letter-boxed,2024-07-01T09:42:00,3514
letter-boxed,2024-07-01T09:43:00,3426
letter-boxed,2024-07-01T09:44:00,3373
letter-boxed,2024-07-01T09:45:00,3424
letter-boxed,2024-07-01T09:46:00,3313
letter-boxed,2024-07-01T09:47:00,3276
letter-boxed,2024-07-01T09:48:00,3337
letter-boxed,2024-07-01T09:49:00,3415
letter-boxed,2024-07-01T09:50:00,3329
letter-boxed,2024-07-01T09:51:00,3279
letter-boxed,2024-07-01T09:52:00,3336
letter-boxed,2024-07-01T09:53:00,3354
letter-boxed,2024-07-01T09:54:00,3343
letter-boxed,2024-07-01T09:55:00,3172
letter-boxed,2024-07-01T09:56:00,3218
letter-boxed,2024-07-01T09:57:00,3335
letter-boxed,2024-07-01T09:58:00,3261
letter-boxed,2024-07-01T09:59:00,3304
letter-boxed,2024-07-01T10:00:00,3270
letter-boxed,2024-07-01T10:01:00,3135
letter-boxed,2024-07-01T10:02:00,3114
letter-boxed,2024-07-01T10:03:00,3180
letter-boxed,2024-07-01T10:04:00,3190
letter-boxed,2024-07-01T10:05:00,3143
letter-boxed,2024-07-01T10:06:00,3198
letter-boxed,2024-07-01T10:07:00,3043
letter-boxed,2024-07-01T10:08:00,3141
letter-boxed,2024-07-01T10:09:00,3091
letter-boxed,2024-07-01T10:10:00,3159
letter-boxed,2024-07-01T10:11:00,3207
letter-boxed,2024-07-01T10:12:00,3205
letter-boxed,2024-07-01T10:13:00,3070
letter-boxed,2024-07-01T10:14:00,3168
letter-boxed,2024-07-01T10:15:00,3197
letter-boxed,2024-07-01T10:16:00,3163
letter-boxed,2024-07-01T10:17:00,3117
letter-boxed,2024-07-01T10:18:00,3199
letter-boxed,2024-07-01T10:19:00,3222
letter-boxed,2024-07-01T10:20:00,3182
letter-boxed,2024-07-01T10:21:00,3112
letter-boxed,2024-07-01T10:22:00,3113
letter-boxed,2024-07-01T10:23:00,3210
letter-boxed,2024-07-01T10:24:00,3096
letter-boxed,2024-07-01T10:25:00,3087
letter-boxed,2024-07-01T10:26:00,3198
letter-boxed,2024-07-01T10:27:00,3171
letter-boxed,2024-07-01T10:28:00,3140
letter-boxed,2024-07-01T10:29:00,3194
letter-boxed,2024-07-01T10:30:00,3028
letter-boxed,2024-07-01T10:31:00,2985
letter-boxed,2024-07-01T10:32:00,2969
letter-boxed,2024-07-01T10:33:00,2992
letter-boxed,2024-07-01T10:34:00,3020
letter-boxed,2024-07-01T10:35:00,3010
letter-boxed,2024-07-01T10:36:00,2969
letter-boxed,2024-07-01T10:37:00,3043
letter-boxed,2024-07-01T10:38:00,2992
letter-boxed,2024-07-01T10:39:00,2985
letter-boxed,2024-07-01T10:40:00,3085
letter-boxed,2024-07-01T10:41:00,3063
letter-boxed,2024-07-01T10:42:00,2970
letter-boxed,2024-07-01T10:43:00,2965
letter-boxed,2024-07-01T10:44:00,3018
letter-boxed,2024-07-01T10:45:00,2853
letter-boxed,2024-07-01T10:46:00,3023
letter-boxed,2024-07-01T10:47:00,3007
letter-boxed,2024-07-01T10:48:00,2830
letter-boxed,2024-07-01T10:49:00,2944
letter-boxed,2024-07-01T10:50:00,2914
letter-boxed,2024-07-01T10:51:00,2889
letter-boxed,2024-07-01T10:52:00,2941
letter-boxed,2024-07-01T10:53:00,2989
letter-boxed,2024-07-01T10:54:00,2959
letter-boxed,2024-07-01T10:55:00,2928
letter-boxed,2024-07-01T10:56:00,2850
letter-boxed,2024-07-01T10:57:00,2824
letter-boxed,2024-07-01T10:58:00,2824
letter-boxed,2024-07-01T10:59:00,2843
letter-boxed,2024-07-01T11:00:00,2826
letter-boxed,2024-07-01T11:01:00,2762
letter-boxed,2024-07-01T11:02:00,2782
letter-boxed,2024-07-01T11:03:00,2719
letter-boxed,2024-07-01T11:04:00,2795
letter-boxed,2024-07-01T11:05:00,2801
letter-boxed,2024-07-01T11:06:00,2779
letter-boxed,2024-07-01T11:07:00,2778
letter-boxed,2024-07-01T11:08:00,2789
letter-boxed,2024-07-01T11:09:00,2646
letter-boxed,2024-07-01T11:10:00,2757
letter-boxed,2024-07-01T11:11:00,2771
letter-boxed,2024-07-01T11:12:00,2723
letter-boxed,2024-07-01T11:13:00,2768
letter-boxed,2024-07-01T11:14:00,2678
letter-boxed,2024-07-01T11:15:00,2769
letter-boxed,2024-07-01T11:16:00,2794
letter-boxed,2024-07-01T11:17:00,2754
letter-boxed,2024-07-01T11:18:00,2797
letter-boxed,2024-07-01T11:19:00,2799
letter-boxed,2024-07-01T11:20:00,2685
letter-boxed,2024-07-01T11:21:00,2661
letter-boxed,2024-07-01T11:22:00,2700
letter-boxed,2024-07-01T11:23:00,2639
letter-boxed,2024-07-01T11:24:00,2693
letter-boxed,2024-07-01T11:25:00,2712
letter-boxed,2024-07-01T11:26:00,2802
letter-boxed,2024-07-01T11:27:00,2685
letter-boxed,2024-07-01T11:28:00,2683
letter-boxed,2024-07-01T11:29:00,2741
letter-boxed,2024-07-01T11:30:00,2687
letter-boxed,2024-07-01T11:31:00,2630
letter-boxed,2024-07-01T11:32:00,2593
letter-boxed,2024-07-01T11:33:00,2645
letter-boxed,2024-07-01T11:34:00,2681
letter-boxed,2024-07-01T11:35:00,2640
letter-boxed,2024-07-01T11:36:00,2591
letter-boxed,2024-07-01T11:37:00,2642
letter-boxed,2024-07-01T11:38:00,2588
letter-boxed,2024-07-01T11:39:00,2586
letter-boxed,2024-07-01T11:40:00,2655
letter-boxed,2024-07-01T11:41:00,2626
letter-boxed,2024-07-01T11:42:00,2734
letter-boxed,2024-07-01T11:43:00,2635
letter-boxed,2024-07-01T11:44:00,2661
letter-boxed,2024-07-01T11:45:00,2587
letter-boxed,2024-07-01T11:46:00,2578
letter-boxed,2024-07-01T11:47:00,2569
letter-boxed,2024-07-01T11:48:00,2529
letter-boxed,2024-07-01T11:49:00,2551
letter-boxed,2024-07-01T11:50:00,2616
letter-boxed,2024-07-01T11:51:00,2517
letter-boxed,2024-07-01T11:52:00,2565
letter-boxed,2024-07-01T11:53:00,2555
letter-boxed,2024-07-01T11:54:00,2630
letter-boxed,2024-07-01T11:55:00,2528
letter-boxed,2024-07-01T11:56:00,2602
letter-boxed,2024-07-01T11:57:00,2541
letter-boxed,2024-07-01T11:58:00,2545
letter-boxed,2024-07-01T11:59:00,2582
letter-boxed,2024-07-01T12:00:00,2513
letter-boxed,2024-07-01T12:01:00,2494
letter-boxed,2024-07-01T12:02:00,2440
letter-boxed,2024-07-01T12:03:00,2468
letter-boxed,2024-07-01T12:04:00,2465
letter-boxed,2024-07-01T12:05:00,2436
letter-boxed,2024-07-01T12:06:00,2462
letter-boxed,2024-07-01T12:07:00,2460
letter-boxed,2024-07-01T12:08:00,2497
letter-boxed,2024-07-01T12:09:00,2412
letter-boxed,2024-07-01T12:10:00,2535
letter-boxed,2024-07-01T12:11:00,2464
letter-boxed,2024-07-01T12:12:00,2460
letter-boxed,2024-07-01T12:13:00,2401
letter-boxed,2024-07-01T12:14:00,2510
letter-boxed,2024-07-01T12:15:00,2460
letter-boxed,2024-07-01T12:16:00,2561
letter-boxed,2024-07-01T12:17:00,2479
letter-boxed,2024-07-01T12:18:00,2405
letter-boxed,2024-07-01T12:19:00,2558
letter-boxed,2024-07-01T12:20:00,2473
letter-boxed,2024-07-01T12:21:00,2476
letter-boxed,2024-07-01T12:22:00,2573
letter-boxed,2024-07-01T12:23:00,2530
letter-boxed,2024-07-01T12:24:00,2521
letter-boxed,2024-07-01T12:25:00,2506
letter-boxed,2024-07-01T12:26:00,2508
letter-boxed,2024-07-01T12:27:00,2629
letter-boxed,2024-07-01T12:28:00,2494
letter-boxed,2024-07-01T12:29:00,2519
letter-boxed,2024-07-01T12:30:00,2504
letter-boxed,2024-07-01T12:31:00,2478
letter-boxed,2024-07-01T12:32:00,2428
letter-boxed,2024-07-01T12:33:00,2545
letter-boxed,2024-07-01T12:34:00,2445
letter-boxed,2024-07-01T12:35:00,2401
letter-boxed,2024-07-01T12:36:00,2457
letter-boxed,2024-07-01T12:37:00,2428
letter-boxed,2024-07-01T12:38:00,2449
letter-boxed,2024-07-01T12:39:00,2428
letter-boxed,2024-07-01T12:40:00,2491
letter-boxed,2024-07-01T12:41:00,2448
letter-boxed,2024-07-01T12:42:00,2522
letter-boxed,2024-07-01T12:43:00,2428
letter-boxed,2024-07-01T12:44:00,2480
letter-boxed,2024-07-01T12:45:00,2374
letter-boxed,2024-07-01T12:46:00,2511
letter-boxed,2024-07-01T12:47:00,2421
letter-boxed,2024-07-01T12:48:00,2422
letter-boxed,2024-07-01T12:49:00,2440
letter-boxed,2024-07-01T12:50:00,2442
letter-boxed,2024-07-01T12:51:00,2409
letter-boxed,2024-07-01T12:52:00,2415
letter-boxed,2024-07-01T12:53:00,2348
letter-boxed,2024-07-01T12:54:00,2397
letter-boxed,2024-07-01T12:55:00,2431
letter-boxed,2024-07-01T12:56:00,2447
letter-boxed,2024-07-01T12:57:00,2448
letter-boxed,2024-07-01T12:58:00,2417
letter-boxed,2024-07-01T12:59:00,2368
letter-boxed,2024-07-01T13:00:00,2410
letter-boxed,2024-07-01T13:01:00,2375
letter-boxed,2024-07-01T13:02:00,2352
letter-boxed,2024-07-01T13:03:00,2345
letter-boxed,2024-07-01T13:04:00,2355
letter-boxed,2024-07-01T13:05:00,2308
letter-boxed,2024-07-01T13:06:00,2345
letter-boxed,2024-07-01T13:07:00,2291
letter-boxed,2024-07-01T13:08:00,2373
letter-boxed,2024-07-01T13:09:00,2238
letter-boxed,2024-07-01T13:10:00,2354
letter-boxed,2024-07-01T13:11:00,2350
letter-boxed,2024-07-01T13:12:00,2326
letter-boxed,2024-07-01T13:13:00,2345
letter-boxed,2024-07-01T13:14:00,2447
letter-boxed,2024-07-01T13:15:00,2337
letter-boxed,2024-07-01T13:16:00,2265
letter-boxed,2024-07-01T13:17:00,2374
letter-boxed,2024-07-01T13:18:00,2355
letter-boxed,2024-07-01T13:19:00,2325
letter-boxed,2024-07-01T13:20:00,2400
letter-boxed,2024-07-01T13:21:00,2441
letter-boxed,2024-07-01T13:22:00,2332
letter-boxed,2024-07-01T13:23:00,2359
letter-boxed,2024-07-01T13:24:00,2413
letter-boxed,2024-07-01T13:25:00,2469
letter-boxed,2024-07-01T13:26:00,2402
letter-boxed,2024-07-01T13:27:00,2365
letter-boxed,2024-07-01T13:28:00,2302
letter-boxed,2024-07-01T13:29:00,2395
letter-boxed,2024-07-01T13:30:00,2430
letter-boxed,2024-07-01T13:31:00,2392
letter-boxed,2024-07-01T13:32:00,2435
letter-boxed,2024-07-01T13:33:00,2333
letter-boxed,2024-07-01T13:34:00,2400
letter-boxed,2024-07-01T13:35:00,2398
letter-boxed,2024-07-01T13:36:00,2370
letter-boxed,2024-07-01T13:37:00,2373
letter-boxed,2024-07-01T13:38:00,2374
letter-boxed,2024-07-01T13:39:00,2377
letter-boxed,2024-07-01T13:40:00,2268
letter-boxed,2024-07-01T13:41:00,2346
letter-boxed,2024-07-01T13:42:00,2276
letter-boxed,2024-07-01T13:43:00,2344
letter-boxed,2024-07-01T13:44:00,2353
letter-boxed,2024-07-01T13:45:00,2356
